,ID,Cellline,Label,Labels_list
23726,79_D1_2,U-251 MG,13,[13]
23727,79_E2_1,U-251 MG,17|2,"[17, 2]"
23728,79_E2_2,U-251 MG,17|2,"[17, 2]"
23729,79_E3_1,U-251 MG,13,[13]
23730,79_E3_2,U-251 MG,13,[13]
23731,79_E6_1,U-251 MG,14,[14]
23732,79_E6_2,U-251 MG,14,[14]
23733,79_G6_1,U-251 MG,4,[4]
23734,79_G6_2,U-251 MG,4,[4]
23735,79_G7_1,U-251 MG,14,[14]
23736,79_G7_2,U-251 MG,14,[14]
23737,7_B10_1,U-2 OS,17|13,"[17, 13]"
23738,7_B10_2,U-2 OS,17|13,"[17, 13]"
23739,7_B12_1,U-2 OS,9|13,"[9, 13]"
23740,7_B12_2,U-2 OS,9|13,"[9, 13]"
23741,7_B1_1,U-2 OS,6|7,"[6, 7]"
23742,7_B1_2,U-2 OS,6|7,"[6, 7]"
23743,7_B7_1,U-2 OS,2|13,"[2, 13]"
23744,7_B7_2,U-2 OS,2|13,"[2, 13]"
23745,7_C1_1,U-2 OS,4,[4]
23746,7_C1_2,U-2 OS,4,[4]
23747,7_C4_1,U-2 OS,10,[10]
23748,7_C4_2,U-2 OS,10,[10]
23749,7_C7_1,U-2 OS,4,[4]
23750,7_C7_2,U-2 OS,4,[4]
23751,7_E12_1,U-2 OS,14,[14]
23752,7_E12_2,U-2 OS,14,[14]
23753,7_E8_1,U-2 OS,4,[4]
23754,7_E8_2,U-2 OS,4,[4]
23755,7_F4_1,U-2 OS,4,[4]
23756,7_F4_2,U-2 OS,4,[4]
23757,7_G12_1,U-2 OS,18,[18]
23758,7_G12_2,U-2 OS,18,[18]
23759,7_G4_1,U-2 OS,7,[7]
23760,7_G4_2,U-2 OS,7,[7]
23761,7_G8_1,U-2 OS,5|14,"[5, 14]"
23762,7_G8_2,U-2 OS,5|14,"[5, 14]"
23763,7_H11_1,U-2 OS,2,[2]
23764,7_H11_2,U-2 OS,2,[2]
23765,7_H2_1,U-2 OS,14,[14]
23766,7_H2_2,U-2 OS,14,[14]
23767,800_A11_1,A-431,4,[4]
23768,800_A11_2,A-431,4,[4]
23769,800_A2_1,A-431,17,[17]
23770,800_A2_2,A-431,17,[17]
23771,800_B6_1,A-431,14,[14]
23772,800_B6_2,A-431,14,[14]
23773,800_C2_1,A-431,12,[12]
23774,800_C6_1,A-431,12,[12]
23775,800_C6_2,A-431,12,[12]
23776,800_D11_1,A-431,7,[7]
23777,800_D11_2,A-431,7,[7]
23778,800_D1_1,A-431,10,[10]
23779,800_D1_2,A-431,10,[10]
23780,800_D3_2,A-431,2,[2]
23781,800_D3_5,A-431,2,[2]
23782,800_E1_1,A-431,10,[10]
23783,800_E1_2,A-431,10,[10]
23784,800_E4_5,A-431,12,[12]
23785,800_E4_6,A-431,12,[12]
23786,800_G2_2,A-431,17|2,"[17, 2]"
23787,800_G2_3,A-431,17|2,"[17, 2]"
23788,800_G6_1,A-431,14,[14]
23789,800_G6_2,A-431,14,[14]
23790,800_G9_1,A-431,14,[14]
23791,800_G9_2,A-431,14,[14]
23792,800_H11_2,A-431,5,[5]
23793,800_H11_3,A-431,5,[5]
23794,800_H5_1,A-431,4,[4]
23795,800_H5_2,A-431,4,[4]
23796,802_A1_1,U-2 OS,5,[5]
23797,802_A1_2,U-2 OS,5,[5]
23798,802_A5_2,U-2 OS,18,[18]
23799,802_A5_3,U-2 OS,18,[18]
23800,802_B11_1,U-2 OS,18,[18]
23801,802_B11_2,U-2 OS,18,[18]
23802,802_B3_1,U-2 OS,18,[18]
23803,802_B3_2,U-2 OS,18,[18]
23804,802_C12_1,U-2 OS,2,[2]
23805,802_C12_2,U-2 OS,2,[2]
23806,802_C9_3,U-2 OS,4,[4]
23807,802_E7_5,U-2 OS,7,[7]
23808,802_E7_7,U-2 OS,7,[7]
23809,802_F11_8,U-2 OS,14,[14]
23810,802_F11_9,U-2 OS,14,[14]
23811,802_F12_1,U-2 OS,18,[18]
23812,802_F12_2,U-2 OS,18,[18]
23813,802_G10_2,U-2 OS,18,[18]
23814,802_G10_4,U-2 OS,18,[18]
23815,802_G12_2,U-2 OS,17,[17]
23816,802_G12_3,U-2 OS,17,[17]
23817,802_G9_1,U-2 OS,18,[18]
23818,802_G9_2,U-2 OS,18,[18]
23819,802_H10_1,U-2 OS,18,[18]
23820,802_H10_2,U-2 OS,18,[18]
23821,802_H4_2,U-2 OS,17,[17]
23822,802_H4_4,U-2 OS,17,[17]
23823,804_A10_1,HEK 293,18,[18]
23824,804_A10_3,HEK 293,18,[18]
23825,804_A11_2,HEK 293,4,[4]
23826,804_A4_1,HEK 293,14,[14]
23827,804_A9_1,HEK 293,18,[18]
23828,804_A9_2,HEK 293,18,[18]
23829,804_B7_4,HEK 293,14,[14]
23830,804_C12_1,HEK 293,14,[14]
23831,804_C12_2,HEK 293,14,[14]
23832,804_C1_1,HEK 293,18,[18]
23833,804_C1_2,HEK 293,18,[18]
23834,804_C6_1,HEK 293,7,[7]
23835,804_C6_2,HEK 293,7,[7]
23836,804_D3_1,HEK 293,2,[2]
23837,804_D3_2,HEK 293,2,[2]
23838,804_D8_2,HEK 293,7,[7]
23839,804_D8_3,HEK 293,7,[7]
23840,804_F10_3,HEK 293,7,[7]
23841,804_F7_1,HEK 293,14,[14]
23842,804_F7_2,HEK 293,14,[14]
23843,804_G4_1,HEK 293,4,[4]
23844,804_G4_2,HEK 293,4,[4]
23845,804_G5_2,HEK 293,3,[3]
23846,805_A2_2,HEK 293,4,[4]
23847,805_A5_1,HEK 293,17,[17]
23848,805_A5_3,HEK 293,17,[17]
23849,805_A8_1,HEK 293,18,[18]
23850,805_A8_3,HEK 293,18,[18]
23851,805_A9_1,HEK 293,14,[14]
23852,805_B12_2,HEK 293,14,[14]
23853,805_B5_1,HEK 293,17,[17]
23854,805_B5_2,HEK 293,17,[17]
23855,805_C8_1,HEK 293,6,[6]
23856,805_E1_2,HEK 293,7,[7]
23857,805_E8_2,HEK 293,5,[5]
23858,805_F5_1,HEK 293,4,[4]
23859,805_F9_1,HEK 293,4,[4]
23860,805_G7_1,HEK 293,17|10,"[17, 10]"
23861,805_G7_2,HEK 293,17|10,"[17, 10]"
23862,805_G8_1,HEK 293,18,[18]
23863,805_G8_2,HEK 293,18,[18]
23864,806_B3_1,HEK 293,7,[7]
23865,806_B4_1,HEK 293,14,[14]
23866,806_D10_1,HEK 293,5,[5]
23867,806_D10_2,HEK 293,5,[5]
23868,806_D9_1,HEK 293,18,[18]
23869,806_D9_2,HEK 293,18,[18]
23870,806_E8_1,HEK 293,17,[17]
23871,806_E8_2,HEK 293,17,[17]
23872,806_E9_1,HEK 293,18,[18]
23873,806_E9_2,HEK 293,18,[18]
23874,806_F2_3,HEK 293,17|14,"[17, 14]"
23875,806_F2_4,HEK 293,17|14,"[17, 14]"
23876,806_F5_3,HEK 293,2,[2]
23877,806_F7_1,HEK 293,3,[3]
23878,806_G10_1,HEK 293,5,[5]
23879,806_G10_2,HEK 293,5,[5]
23880,807_A11_2,CACO-2,18,[18]
23881,807_A11_3,CACO-2,18,[18]
23882,807_A12_1,CACO-2,1,[1]
23883,807_A12_2,CACO-2,1,[1]
23884,807_A8_1,CACO-2,10,[10]
23885,807_A8_2,CACO-2,10,[10]
23886,807_B3_1,CACO-2,2,[2]
23887,807_B3_2,CACO-2,2,[2]
23888,807_B5_1,CACO-2,17,[17]
23889,807_B5_2,CACO-2,17,[17]
23890,807_C11_1,CACO-2,3,[3]
23891,807_C11_2,CACO-2,3,[3]
23892,807_C12_1,CACO-2,14,[14]
23893,807_C12_2,CACO-2,14,[14]
23894,807_C2_1,CACO-2,4,[4]
23895,807_C2_3,CACO-2,4,[4]
23896,807_C7_1,CACO-2,6,[6]
23897,807_C7_2,CACO-2,6,[6]
23898,807_D1_1,CACO-2,17,[17]
23899,807_D1_3,CACO-2,17,[17]
23900,807_D3_1,CACO-2,17,[17]
23901,807_D3_2,CACO-2,17,[17]
23902,807_D8_1,CACO-2,18,[18]
23903,807_D8_3,CACO-2,18,[18]
23904,807_E4_1,CACO-2,3,[3]
23905,807_E4_2,CACO-2,3,[3]
23906,807_E7_1,CACO-2,18,[18]
23907,807_E7_2,CACO-2,18,[18]
23908,807_F11_3,CACO-2,14,[14]
23909,807_F11_4,CACO-2,14,[14]
23910,807_F9_1,CACO-2,17|13,"[17, 13]"
23911,807_F9_2,CACO-2,17|13,"[17, 13]"
23912,807_G10_2,CACO-2,10,[10]
23913,807_G10_3,CACO-2,10,[10]
23914,807_G12_1,CACO-2,14,[14]
23915,807_G12_2,CACO-2,14,[14]
23916,807_H6_1,CACO-2,17,[17]
23917,807_H6_2,CACO-2,17,[17]
23918,808_A1_2,U-2 OS,4,[4]
23919,808_A1_3,U-2 OS,4,[4]
23920,808_A5_4,U-2 OS,17,[17]
23921,808_A5_5,U-2 OS,17,[17]
23922,808_B11_1,U-2 OS,18,[18]
23923,808_B11_2,U-2 OS,18,[18]
23924,808_D2_1,U-2 OS,9|13,"[9, 13]"
23925,808_D2_2,U-2 OS,9|13,"[9, 13]"
23926,808_D7_1,U-2 OS,18,[18]
23927,808_D7_2,U-2 OS,18,[18]
23928,808_E6_1,U-2 OS,17|7,"[17, 7]"
23929,808_E6_2,U-2 OS,17|7,"[17, 7]"
23930,808_F1_6,U-2 OS,13,[13]
23931,808_F1_7,U-2 OS,13,[13]
23932,808_F5_4,U-2 OS,14,[14]
23933,808_F5_5,U-2 OS,14,[14]
23934,808_F6_1,U-2 OS,18,[18]
23935,808_F6_2,U-2 OS,18,[18]
23936,808_G10_1,U-2 OS,18,[18]
23937,808_G10_2,U-2 OS,18,[18]
23938,808_G7_3,U-2 OS,10|7,"[10, 7]"
23939,808_G7_4,U-2 OS,10|7,"[10, 7]"
23940,809_B10_1,U-2 OS,18,[18]
23941,809_B10_2,U-2 OS,18,[18]
23942,809_C10_1,U-2 OS,18,[18]
23943,809_C10_2,U-2 OS,18,[18]
23944,809_C12_3,U-2 OS,4|14,"[4, 14]"
23945,809_C12_4,U-2 OS,4|14,"[4, 14]"
23946,809_C6_1,U-2 OS,7,[7]
23947,809_C6_2,U-2 OS,7,[7]
23948,809_D1_6,U-2 OS,3,[3]
23949,809_D1_7,U-2 OS,3,[3]
23950,809_E1_3,U-2 OS,14,[14]
23951,809_E1_4,U-2 OS,14,[14]
23952,809_E9_3,U-2 OS,2,[2]
23953,809_E9_4,U-2 OS,2,[2]
23954,809_F10_2,U-2 OS,2|4,"[2, 4]"
23955,809_F4_1,U-2 OS,17,[17]
23956,809_F4_2,U-2 OS,17,[17]
23957,809_H11_2,U-2 OS,3,[3]
23958,809_H11_4,U-2 OS,3,[3]
23959,80_C6_1,A-431,17,[17]
23960,80_C6_2,A-431,17,[17]
23961,80_D8_1,A-431,6|7,"[6, 7]"
23962,80_D8_2,A-431,6|7,"[6, 7]"
23963,80_E2_1,A-431,17,[17]
23964,80_E2_2,A-431,17,[17]
23965,80_E3_1,A-431,13,[13]
23966,80_E3_2,A-431,13,[13]
23967,80_E6_1,A-431,14,[14]
23968,80_E6_2,A-431,14,[14]
23969,80_F3_1,A-431,2|13,"[2, 13]"
23970,80_F3_2,A-431,2|13,"[2, 13]"
23971,80_G2_1,A-431,18,[18]
23972,80_G2_2,A-431,18,[18]
23973,80_G6_1,A-431,4,[4]
23974,80_G6_2,A-431,4,[4]
23975,80_G7_1,A-431,14,[14]
23976,80_G7_2,A-431,14,[14]
23977,80_H2_1,A-431,18,[18]
23978,80_H2_2,A-431,18,[18]
23979,810_A11_1,U-2 OS,4,[4]
23980,810_A11_2,U-2 OS,4,[4]
23981,810_B12_3,U-2 OS,13,[13]
23982,810_B12_5,U-2 OS,13,[13]
23983,810_B1_2,U-2 OS,18,[18]
23984,810_B1_3,U-2 OS,18,[18]
23985,810_B3_1,U-2 OS,18,[18]
23986,810_B3_2,U-2 OS,18,[18]
23987,810_B4_2,U-2 OS,14,[14]
23988,810_B4_4,U-2 OS,14,[14]
23989,810_C12_3,U-2 OS,13,[13]
23990,810_C12_4,U-2 OS,13,[13]
23991,810_E8_1,U-2 OS,17,[17]
23992,810_E8_2,U-2 OS,17,[17]
23993,810_E9_1,U-2 OS,18,[18]
23994,810_E9_2,U-2 OS,18,[18]
23995,810_F2_2,U-2 OS,17|14,"[17, 14]"
23996,810_F2_3,U-2 OS,17|14,"[17, 14]"
23997,810_F5_1,U-2 OS,18,[18]
23998,810_F5_2,U-2 OS,18,[18]
23999,810_H10_1,U-2 OS,13,[13]
24000,810_H10_2,U-2 OS,13,[13]
24001,810_H1_1,U-2 OS,6,[6]
24002,810_H1_2,U-2 OS,6,[6]
24003,812_A9_1,A-431,18,[18]
24004,812_A9_2,A-431,18,[18]
24005,812_B8_1,A-431,4,[4]
24006,812_B8_2,A-431,4,[4]
24007,812_C11_1,A-431,14,[14]
24008,812_D11_1,A-431,18,[18]
24009,812_D11_2,A-431,18,[18]
24010,812_D5_2,A-431,3,[3]
24011,812_D5_3,A-431,3,[3]
24012,812_E6_1,A-431,4,[4]
24013,812_E6_2,A-431,4,[4]
24014,812_F9_1,A-431,1,[1]
24015,812_F9_3,A-431,1,[1]
24016,813_B4_3,A-431,9,[9]
24017,813_B9_2,A-431,3|13,"[3, 13]"
24018,813_B9_3,A-431,3|13,"[3, 13]"
24019,813_C12_1,A-431,17,[17]
24020,813_C12_3,A-431,17,[17]
24021,813_C5_4,A-431,17,[17]
24022,813_C5_6,A-431,17,[17]
24023,813_D6_3,A-431,14,[14]
24024,813_D6_4,A-431,14,[14]
24025,813_F6_1,A-431,18,[18]
24026,813_F6_2,A-431,18,[18]
24027,813_F7_1,A-431,13|7,"[13, 7]"
24028,813_F7_4,A-431,13|7,"[13, 7]"
24029,813_F9_1,A-431,17|7,"[17, 7]"
24030,813_F9_2,A-431,17|7,"[17, 7]"
24031,813_G3_1,A-431,3|4,"[3, 4]"
24032,813_G3_2,A-431,3|4,"[3, 4]"
24033,813_G7_2,A-431,12,[12]
24034,813_G7_3,A-431,12,[12]
24035,813_H10_1,A-431,4,[4]
24036,813_H10_2,A-431,4,[4]
24037,814_A9_1,A-431,3,[3]
24038,814_A9_2,A-431,3,[3]
24039,814_B10_1,A-431,4|12,"[4, 12]"
24040,814_B2_3,A-431,5|14,"[5, 14]"
24041,814_D2_1,A-431,17|7,"[17, 7]"
24042,814_D2_2,A-431,17|7,"[17, 7]"
24043,814_E12_1,A-431,5,[5]
24044,814_F10_1,A-431,10|13,"[10, 13]"
24045,814_G2_4,A-431,7,[7]
24046,814_G2_6,A-431,7,[7]
24047,816_A12_1,A-431,14,[14]
24048,816_A12_2,A-431,14,[14]
24049,816_A2_1,A-431,14,[14]
24050,816_A2_2,A-431,14,[14]
24051,816_B8_2,A-431,7,[7]
24052,816_B8_3,A-431,7,[7]
24053,816_D2_1,A-431,14,[14]
24054,816_D2_2,A-431,14,[14]
24055,816_D4_1,A-431,17|7,"[17, 7]"
24056,816_D4_3,A-431,17|7,"[17, 7]"
24057,816_E1_1,A-431,7,[7]
24058,816_E1_2,A-431,7,[7]
24059,816_E8_1,A-431,14,[14]
24060,816_E8_2,A-431,14,[14]
24061,816_G9_1,A-431,7,[7]
24062,816_G9_2,A-431,7,[7]
24063,819_B10_1,U-251 MG,18,[18]
24064,819_B10_2,U-251 MG,18,[18]
24065,819_B9_1,U-251 MG,5,[5]
24066,819_B9_3,U-251 MG,5,[5]
24067,819_D1_1,U-251 MG,3,[3]
24068,819_D1_2,U-251 MG,3,[3]
24069,819_E10_1,U-251 MG,5,[5]
24070,819_E10_2,U-251 MG,5,[5]
24071,819_E1_1,U-251 MG,14,[14]
24072,819_E1_3,U-251 MG,14,[14]
24073,819_F10_1,U-251 MG,4,[4]
24074,819_F11_1,U-251 MG,9|13,"[9, 13]"
24075,819_F4_2,U-251 MG,17,[17]
24076,819_F4_3,U-251 MG,17,[17]
24077,819_H11_1,U-251 MG,3|12,"[3, 12]"
24078,819_H8_1,U-251 MG,18,[18]
24079,819_H8_2,U-251 MG,18,[18]
24080,81_A12_1,U-2 OS,18,[18]
24081,81_A12_2,U-2 OS,18,[18]
24082,81_D1_1,U-2 OS,13,[13]
24083,81_D1_2,U-2 OS,13,[13]
24084,81_E2_1,U-2 OS,17|2,"[17, 2]"
24085,81_E2_2,U-2 OS,17|2,"[17, 2]"
24086,81_E3_1,U-2 OS,13,[13]
24087,81_E3_2,U-2 OS,13,[13]
24088,81_E6_3,U-2 OS,14,[14]
24089,81_G2_1,U-2 OS,18,[18]
24090,81_G2_2,U-2 OS,18,[18]
24091,81_G6_1,U-2 OS,4,[4]
24092,81_G6_2,U-2 OS,4,[4]
24093,81_G7_1,U-2 OS,14,[14]
24094,81_G7_2,U-2 OS,14,[14]
24095,81_H2_1,U-2 OS,18,[18]
24096,81_H2_2,U-2 OS,18,[18]
24097,820_A10_2,U-251 MG,7,[7]
24098,820_C11_2,U-251 MG,5,[5]
24099,820_C3_1,U-251 MG,14,[14]
24100,820_C3_2,U-251 MG,14,[14]
24101,820_D3_1,U-251 MG,4,[4]
24102,820_D8_1,U-251 MG,17,[17]
24103,820_D8_2,U-251 MG,17,[17]
24104,820_G4_3,U-251 MG,17,[17]
24105,820_G4_7,U-251 MG,17,[17]
24106,820_G8_1,U-251 MG,14,[14]
24107,820_G8_2,U-251 MG,14,[14]
24108,820_H4_1,U-251 MG,18,[18]
24109,820_H4_2,U-251 MG,18,[18]
24110,820_H9_1,U-251 MG,7,[7]
24111,821_A4_1,U-251 MG,17,[17]
24112,821_A4_2,U-251 MG,17,[17]
24113,821_B11_1,U-251 MG,18,[18]
24114,821_B11_2,U-251 MG,18,[18]
24115,821_C8_1,U-251 MG,13,[13]
24116,821_C8_2,U-251 MG,13,[13]
24117,821_D4_1,U-251 MG,13,[13]
24118,821_D4_2,U-251 MG,13,[13]
24119,821_D9_1,U-251 MG,7,[7]
24120,821_D9_2,U-251 MG,7,[7]
24121,821_E4_1,U-251 MG,7,[7]
24122,821_E4_2,U-251 MG,7,[7]
24123,821_H5_1,U-251 MG,18,[18]
24124,821_H5_2,U-251 MG,18,[18]
24125,821_H6_1,U-251 MG,18,[18]
24126,821_H6_2,U-251 MG,18,[18]
24127,822_B12_1,U-251 MG,10,[10]
24128,822_B12_2,U-251 MG,10,[10]
24129,822_B6_1,U-251 MG,4|13,"[4, 13]"
24130,822_B6_4,U-251 MG,4|13,"[4, 13]"
24131,822_B8_1,U-251 MG,13,[13]
24132,822_B8_2,U-251 MG,13,[13]
24133,822_C11_1,U-251 MG,4,[4]
24134,822_C11_2,U-251 MG,4,[4]
24135,822_D1_3,U-251 MG,18,[18]
24136,822_D1_4,U-251 MG,18,[18]
24137,822_E12_1,U-251 MG,4,[4]
24138,822_F3_1,U-251 MG,5,[5]
24139,822_F3_3,U-251 MG,5,[5]
24140,822_G10_1,U-251 MG,13,[13]
24141,822_G10_2,U-251 MG,13,[13]
24142,822_G2_1,U-251 MG,7,[7]
24143,822_G2_2,U-251 MG,7,[7]
24144,822_G3_1,U-251 MG,17,[17]
24145,822_G3_2,U-251 MG,17,[17]
24146,822_H4_1,U-251 MG,14,[14]
24147,822_H4_2,U-251 MG,14,[14]
24148,822_H7_2,U-251 MG,5,[5]
24149,822_H7_4,U-251 MG,5,[5]
24150,823_A12_1,CACO-2,18,[18]
24151,823_A12_2,CACO-2,18,[18]
24152,823_A2_1,CACO-2,17|7,"[17, 7]"
24153,823_A2_2,CACO-2,17|7,"[17, 7]"
24154,823_A3_2,CACO-2,17|10|7,"[17, 10, 7]"
24155,823_A3_3,CACO-2,17|10|7,"[17, 10, 7]"
24156,823_A8_1,CACO-2,7,[7]
24157,823_A8_3,CACO-2,7,[7]
24158,823_B12_1,CACO-2,10,[10]
24159,823_B12_2,CACO-2,10,[10]
24160,823_E10_1,CACO-2,17|3,"[17, 3]"
24161,823_E10_2,CACO-2,17|3,"[17, 3]"
24162,823_E1_2,CACO-2,8,[8]
24163,823_E1_3,CACO-2,8,[8]
24164,823_F11_1,CACO-2,4,[4]
24165,823_F11_2,CACO-2,4,[4]
24166,823_F2_3,CACO-2,3,[3]
24167,823_F2_6,CACO-2,3,[3]
24168,823_G7_1,CACO-2,13,[13]
24169,823_G7_2,CACO-2,13,[13]
24170,823_H3_1,CACO-2,18,[18]
24171,823_H3_2,CACO-2,18,[18]
24172,823_H4_1,CACO-2,2,[2]
24173,823_H4_2,CACO-2,2,[2]
24174,823_H5_1,CACO-2,13,[13]
24175,823_H5_2,CACO-2,13,[13]
24176,823_H6_1,CACO-2,4|14,"[4, 14]"
24177,823_H6_2,CACO-2,4|14,"[4, 14]"
24178,824_A1_1,MCF7,14,[14]
24179,824_A1_2,MCF7,14,[14]
24180,824_A7_2,MCF7,17|7,"[17, 7]"
24181,824_A7_3,MCF7,17|7,"[17, 7]"
24182,824_C1_2,MCF7,14,[14]
24183,824_C1_3,MCF7,14,[14]
24184,824_C9_3,MCF7,14,[14]
24185,824_C9_4,MCF7,14,[14]
24186,824_D7_1,MCF7,14,[14]
24187,824_D7_2,MCF7,14,[14]
24188,824_E5_1,MCF7,13,[13]
24189,824_E5_2,MCF7,13,[13]
24190,824_F12_2,MCF7,13,[13]
24191,824_F12_6,MCF7,13,[13]
24192,824_F5_2,MCF7,6,[6]
24193,824_F5_3,MCF7,6,[6]
24194,824_G10_4,MCF7,18,[18]
24195,824_G10_5,MCF7,18,[18]
24196,824_G3_1,MCF7,18,[18]
24197,824_G3_2,MCF7,18,[18]
24198,824_H1_1,MCF7,18,[18]
24199,824_H1_3,MCF7,18,[18]
24200,824_H5_1,MCF7,14,[14]
24201,824_H5_2,MCF7,14,[14]
24202,826_B10_1,A-431,17,[17]
24203,826_B10_3,A-431,17,[17]
24204,826_C6_1,A-431,7,[7]
24205,826_C6_2,A-431,7,[7]
24206,826_D1_1,A-431,3,[3]
24207,826_E10_1,A-431,5,[5]
24208,826_E10_2,A-431,5,[5]
24209,826_E1_3,A-431,14,[14]
24210,826_E1_4,A-431,14,[14]
24211,826_E9_3,A-431,2,[2]
24212,826_E9_4,A-431,2,[2]
24213,826_F10_2,A-431,2|4,"[2, 4]"
24214,826_F10_3,A-431,2|4,"[2, 4]"
24215,826_F11_1,A-431,9|13,"[9, 13]"
24216,826_F4_1,A-431,17,[17]
24217,826_F4_2,A-431,17,[17]
24218,826_H11_1,A-431,12,[12]
24219,826_H11_7,A-431,12,[12]
24220,826_H5_1,A-431,2,[2]
24221,826_H5_2,A-431,2,[2]
24222,826_H8_1,A-431,18,[18]
24223,826_H8_2,A-431,18,[18]
24224,827_A11_2,A-431,17,[17]
24225,827_A11_3,A-431,17,[17]
24226,827_A2_3,A-431,14,[14]
24227,827_A2_4,A-431,14,[14]
24228,827_B10_2,A-431,6,[6]
24229,827_B3_1,A-431,18,[18]
24230,827_B3_2,A-431,18,[18]
24231,827_C10_4,A-431,18,[18]
24232,827_C10_5,A-431,18,[18]
24233,827_C3_3,A-431,13,[13]
24234,827_C3_4,A-431,13,[13]
24235,827_C6_4,A-431,18,[18]
24236,827_C6_5,A-431,18,[18]
24237,827_E8_1,A-431,17,[17]
24238,827_E8_2,A-431,17,[17]
24239,827_E9_1,A-431,5,[5]
24240,827_E9_2,A-431,5,[5]
24241,827_F3_1,A-431,17|6,"[17, 6]"
24242,827_F3_5,A-431,17|6,"[17, 6]"
24243,827_G2_1,A-431,17,[17]
24244,827_G2_6,A-431,17,[17]
24245,827_G8_3,A-431,17,[17]
24246,827_G8_5,A-431,17,[17]
24247,827_H5_1,A-431,13,[13]
24248,827_H5_2,A-431,13,[13]
24249,827_H9_3,A-431,4|13,"[4, 13]"
24250,827_H9_4,A-431,4|13,"[4, 13]"
24251,829_A10_1,U-2 OS,17,[17]
24252,829_A10_2,U-2 OS,17,[17]
24253,829_A11_1,U-2 OS,17,[17]
24254,829_A11_2,U-2 OS,17,[17]
24255,829_A2_1,U-2 OS,14,[14]
24256,829_A2_2,U-2 OS,14,[14]
24257,829_A6_1,U-2 OS,18,[18]
24258,829_A6_2,U-2 OS,18,[18]
24259,829_B10_1,U-2 OS,6,[6]
24260,829_B10_2,U-2 OS,6,[6]
24261,829_B3_1,U-2 OS,18,[18]
24262,829_B3_2,U-2 OS,18,[18]
24263,829_C10_1,U-2 OS,18,[18]
24264,829_C10_2,U-2 OS,18,[18]
24265,829_C3_1,U-2 OS,13,[13]
24266,829_C3_2,U-2 OS,13,[13]
24267,829_C6_1,U-2 OS,18,[18]
24268,829_C6_2,U-2 OS,18,[18]
24269,829_D8_1,U-2 OS,18,[18]
24270,829_D8_2,U-2 OS,18,[18]
24271,829_E8_1,U-2 OS,17,[17]
24272,829_E8_2,U-2 OS,17,[17]
24273,829_F3_3,U-2 OS,17|6,"[17, 6]"
24274,829_F3_4,U-2 OS,17|6,"[17, 6]"
24275,829_G2_2,U-2 OS,17,[17]
24276,829_G2_4,U-2 OS,17,[17]
24277,829_G8_1,U-2 OS,18,[18]
24278,829_G8_2,U-2 OS,18,[18]
24279,829_H10_2,U-2 OS,18,[18]
24280,829_H10_3,U-2 OS,18,[18]
24281,829_H5_4,U-2 OS,10,[10]
24282,829_H6_1,U-2 OS,18,[18]
24283,829_H6_2,U-2 OS,18,[18]
24284,829_H9_10,U-2 OS,4|13,"[4, 13]"
24285,829_H9_8,U-2 OS,4|13,"[4, 13]"
24286,82_A1_1,U-251 MG,14,[14]
24287,82_A1_2,U-251 MG,14,[14]
24288,82_B2_1,U-251 MG,18,[18]
24289,82_B2_2,U-251 MG,18,[18]
24290,82_D12_1,U-251 MG,7,[7]
24291,82_D12_2,U-251 MG,7,[7]
24292,82_D1_1,U-251 MG,10,[10]
24293,82_D1_2,U-251 MG,10,[10]
24294,82_D6_1,U-251 MG,17,[17]
24295,82_D6_2,U-251 MG,17,[17]
24296,82_E2_1,U-251 MG,6,[6]
24297,82_E2_2,U-251 MG,6,[6]
24298,82_F5_1,U-251 MG,17,[17]
24299,82_F5_2,U-251 MG,17,[17]
24300,82_G10_1,U-251 MG,17|13,"[17, 13]"
24301,82_G10_2,U-251 MG,17|13,"[17, 13]"
24302,82_H2_2,U-251 MG,18,[18]
24303,830_A1_1,U-2 OS,18,[18]
24304,830_A1_2,U-2 OS,18,[18]
24305,830_C1_1,U-2 OS,18,[18]
24306,830_C1_2,U-2 OS,18,[18]
24307,830_C3_2,U-2 OS,2|6,"[2, 6]"
24308,830_C7_1,U-2 OS,6,[6]
24309,830_C7_2,U-2 OS,6,[6]
24310,830_D2_1,U-2 OS,18,[18]
24311,830_D2_2,U-2 OS,18,[18]
24312,830_E3_1,U-2 OS,18,[18]
24313,830_E3_2,U-2 OS,18,[18]
24314,830_G7_2,U-2 OS,10,[10]
24315,830_G7_3,U-2 OS,10,[10]
24316,830_H3_2,U-2 OS,2|13,"[2, 13]"
24317,830_H3_3,U-2 OS,2|13,"[2, 13]"
24318,830_H4_2,U-2 OS,17,[17]
24319,830_H4_3,U-2 OS,17,[17]
24320,830_H7_2,U-2 OS,2,[2]
24321,830_H7_3,U-2 OS,2,[2]
24322,831_A3_2,U-2 OS,2|7,"[2, 7]"
24323,831_A3_4,U-2 OS,2|7,"[2, 7]"
24324,831_A9_2,U-2 OS,4|13,"[4, 13]"
24325,831_B11_2,U-2 OS,12,[12]
24326,831_B11_3,U-2 OS,12,[12]
24327,831_B2_2,U-2 OS,18,[18]
24328,831_B2_3,U-2 OS,18,[18]
24329,831_B4_1,U-2 OS,4,[4]
24330,831_B4_2,U-2 OS,4,[4]
24331,831_B9_3,U-2 OS,17,[17]
24332,831_B9_4,U-2 OS,17,[17]
24333,831_D3_1,U-2 OS,18,[18]
24334,831_D3_2,U-2 OS,18,[18]
